Descriptor ID,Fitness,Model,R2,Q2,R2Pred_Validation,R2Pred_Test
"[177L, 259L, 321L, 325L, 332L, 348L]",0.7,MLR,0.15,-0.6,-0.23,-0.54
"[40L, 46L, 78L, 126L, 142L, 197L, 262L, 278L, 314L, 368L, 373L]",1.25,MLR,0.35,-2.46,-0.13,-0.08
"[41L, 65L, 161L, 207L, 358L, 360L]",0.59,MLR,0.04,-0.29,-0.12,-0.25
"[23L, 30L, 163L, 204L, 248L, 265L, 327L, 366L]",0.61,MLR,0.25,-0.21,-0.33,0.2
"[75L, 101L, 151L, 278L]",0.58,MLR,0.13,-0.06,-0.41,-0.77
"[116L, 246L, 331L]",0.57,MLR,0.05,-0.12,-0.3,-0.3
"[125L, 131L, 180L, 227L, 234L, 253L]",0.48,MLR,0.29,-0.28,0.46,0.26
"[21L, 75L, 328L]",0.63,MLR,0.09,-0.04,-0.74,-0.8
"[107L, 132L, 164L, 177L, 233L]",0.5,MLR,0.23,-0.08,0.03,0.13
"[2L, 41L, 146L, 185L, 186L, 190L, 281L]",1.86,MLR,0.06,-4.33,-0.37,-0.01
"[3L, 52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.27,MLR,0.66,0.45,0.41,0.66
"[10L, 24L, 134L, 145L, 171L, 182L, 279L, 366L, 373L, 384L]",0.52,MLR,0.41,0.16,-0.46,0.04
"[41L, 148L, 159L, 228L, 307L]",0.57,MLR,0.06,-0.23,-0.12,-0.21
"[37L, 99L, 112L, 121L, 229L]",0.57,MLR,0.03,-0.23,-0.1,-0.11
"[25L, 36L, 45L, 233L, 334L]",0.62,MLR,0.05,-0.2,-0.45,-0.52
"[34L, 54L, 87L, 99L, 142L, 200L]",0.52,MLR,0.34,0.15,-0.46,-0.51
"[29L, 96L, 150L, 226L, 242L, 314L, 346L]",0.56,MLR,0.24,-0.03,-0.38,-0.04
"[12L, 20L, 129L, 149L, 275L]",0.52,MLR,0.07,-0.19,0.09,-0.12
"[83L, 94L, 99L, 114L, 182L, 215L, 335L]",0.86,MLR,0.12,-0.97,-0.49,-0.66
"[8L, 45L, 56L, 124L, 136L, 208L, 209L, 225L, 263L, 281L, 286L, 309L, 359L, 367L]",0.88,MLR,0.26,-0.23,-1.81,-1.68
"[7L, 90L, 116L, 240L, 275L, 340L]",0.63,MLR,0.15,-0.1,-0.63,-0.45
"[76L, 217L, 227L, 274L, 294L, 354L, 368L]",0.85,MLR,0.14,-0.85,-0.6,-0.24
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L, 352L]",0.27,MLR,0.67,0.44,0.47,0.46
"[12L, 51L, 108L, 126L, 132L, 214L, 330L]",0.64,MLR,0.11,-0.29,-0.39,-0.64
"[142L, 153L, 290L, 366L]",0.54,MLR,0.06,-0.13,-0.11,-0.0
"[0L, 145L, 226L, 302L, 304L]",0.51,MLR,0.08,-0.1,-0.01,0.05
"[52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.26,MLR,0.66,0.5,0.41,0.66
"[49L, 93L, 137L, 169L, 201L, 218L, 306L, 333L, 346L, 354L, 381L]",0.84,MLR,0.03,-0.51,-1.13,-1.24
"[142L, 249L, 250L, 306L, 358L, 360L, 373L]",0.53,MLR,0.28,0.01,-0.28,0.04
"[96L, 271L, 308L]",0.5,MLR,0.13,-0.05,-0.03,0.04
"[114L, 193L, 206L]",0.6,MLR,0.05,-0.14,-0.4,-0.41
"[13L, 118L, 130L, 150L, 155L, 256L, 365L, 384L]",0.49,MLR,0.31,-0.04,0.02,0.16
"[14L, 52L, 169L, 238L, 260L, 292L, 370L]",0.69,MLR,0.31,-0.19,-0.82,0.0
"[48L, 187L, 205L, 227L, 292L, 332L]",0.96,MLR,0.32,0.14,-2.91,-1.71
"[35L, 136L, 149L, 186L, 218L, 238L, 275L]",0.6,MLR,0.05,-0.36,-0.07,-0.33
"[65L, 108L, 110L, 138L, 152L, 183L, 259L, 273L, 375L]",0.7,MLR,0.18,-0.22,-0.83,-1.35
"[5L, 87L, 96L, 217L]",0.71,MLR,0.1,-0.51,-0.39,-0.51
"[10L, 172L, 189L, 200L, 202L, 238L, 250L, 259L, 289L, 301L, 306L, 328L, 371L, 382L]",1.05,MLR,0.35,-1.25,-1.04,-0.82
"[51L, 165L, 199L]",0.61,MLR,0.06,-0.46,0.03,0.08
"[43L, 170L, 271L, 272L, 277L, 292L, 306L, 340L]",0.79,MLR,0.36,-0.18,-1.42,-0.96
"[92L, 106L, 125L, 143L, 169L, 205L, 220L, 343L, 344L]",0.56,MLR,0.23,-0.24,-0.05,-0.5
"[160L, 189L, 233L, 261L, 303L, 326L]",0.55,MLR,0.14,-0.33,0.18,0.01
"[121L, 194L, 199L, 210L, 225L, 279L, 324L, 335L, 368L, 375L]",0.73,MLR,0.2,-0.41,-0.72,-0.7
"[42L, 62L, 88L, 206L, 243L, 299L, 354L]",0.61,MLR,0.23,-0.03,-0.68,-0.52
"[12L, 162L, 216L, 231L, 243L, 335L, 345L, 347L, 369L]",0.66,MLR,0.12,-0.35,-0.39,-0.71
"[151L, 245L, 280L, 293L]",0.55,MLR,0.05,-0.16,-0.11,0.03
"[42L, 72L, 84L, 115L, 146L, 265L, 272L, 286L, 312L, 326L, 364L]",0.58,MLR,0.21,-0.4,0.11,-0.27
"[35L, 42L, 79L, 119L, 206L]",0.62,MLR,0.11,-0.18,-0.48,-0.78
"[102L, 178L, 276L, 313L]",0.47,MLR,0.09,-0.08,0.19,-0.07
"[34L, 65L, 79L, 174L]",0.59,MLR,0.12,-0.24,-0.18,-0.66
"[9L, 15L, 61L, 67L, 72L, 75L, 160L, 226L, 311L, 379L]",0.62,MLR,0.26,-0.17,-0.47,0.04
"[74L, 92L, 98L, 102L, 140L, 146L, 151L, 166L, 374L]",0.54,MLR,0.13,-0.24,0.09,0.19
"[147L, 216L, 316L]",0.53,MLR,0.02,-0.15,-0.01,-0.16
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.27,MLR,0.66,0.45,0.42,0.57
"[211L, 306L, 318L, 323L, 374L]",0.53,MLR,0.24,0.01,-0.27,-0.41
"[189L, 237L, 359L, 362L]",0.52,MLR,0.03,-0.19,0.14,-0.02
"[50L, 121L, 160L, 206L, 286L]",0.58,MLR,0.05,-0.18,-0.24,-0.3
"[1L, 140L, 243L, 378L, 381L]",0.51,MLR,0.05,-0.17,0.1,-0.1
"[3L, 107L, 108L, 135L, 145L, 167L, 292L]",0.46,MLR,0.27,0.04,0.06,-0.76
"[67L, 92L, 98L, 143L, 255L, 275L, 330L, 337L, 347L, 380L]",0.55,MLR,0.26,-0.22,-0.03,0.09
"[20L, 46L, 149L, 171L, 176L, 225L, 249L, 264L, 278L, 290L]",0.41,MLR,0.47,0.08,0.28,0.54
"[147L, 168L, 204L]",0.49,MLR,0.05,-0.15,0.19,-0.08
"[0L, 21L, 135L, 299L, 339L, 355L]",0.72,MLR,0.22,-0.19,-0.97,-1.11
"[40L, 50L, 66L, 87L, 93L, 181L, 192L, 218L, 339L]",0.85,MLR,0.14,-0.22,-1.68,-1.25
"[4L, 40L, 148L, 159L, 250L, 335L, 352L, 368L]",0.71,MLR,0.21,-0.2,-0.91,-0.83
"[40L, 63L, 142L, 193L]",0.71,MLR,0.14,-0.06,-1.16,-0.95
"[42L, 101L, 206L]",0.63,MLR,0.06,-0.14,-0.56,-0.69
"[149L, 162L, 165L, 197L, 217L, 294L, 297L, 340L]",0.67,MLR,0.01,-0.39,-0.4,-0.85
"[35L, 144L, 163L, 314L, 359L]",0.55,MLR,0.1,-0.11,-0.2,-0.23
"[2L, 11L, 84L, 86L, 87L, 223L, 248L, 280L, 298L, 379L]",0.58,MLR,0.39,0.0,-0.56,-0.09
"[40L, 65L, 96L, 116L, 181L, 365L, 368L]",0.66,MLR,0.11,-0.24,-0.6,-0.45
"[84L, 152L, 167L, 173L, 219L, 225L, 230L, 233L, 318L]",0.64,MLR,0.39,0.07,-0.98,-1.14
"[131L, 211L, 294L, 304L, 361L]",0.59,MLR,0.09,-0.17,-0.32,-0.34
"[47L, 93L, 214L]",0.54,MLR,0.02,-0.14,-0.07,-0.14
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L, 352L]",0.27,MLR,0.67,0.44,0.47,0.46
"[2L, 41L, 108L, 224L, 258L, 292L, 298L, 341L]",0.75,MLR,0.09,-0.56,-0.54,-0.51
"[1L, 24L, 81L, 98L, 158L, 341L, 348L, 370L]",0.58,MLR,0.15,-0.35,0.03,0.08
"[142L, 153L, 169L, 301L]",0.52,MLR,0.1,-0.06,-0.11,-0.22
"[55L, 119L, 134L, 152L, 193L, 250L, 260L]",0.43,MLR,0.39,0.17,-0.0,-0.0
"[52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.26,MLR,0.66,0.5,0.41,0.66
"[10L, 67L, 129L, 164L, 233L, 285L, 307L]",0.54,MLR,0.26,-0.38,0.29,0.08
"[45L, 76L, 98L, 102L, 273L]",0.65,MLR,0.11,-0.65,0.15,0.14
"[27L, 68L, 95L, 146L, 147L, 320L, 338L]",0.67,MLR,0.01,-0.37,-0.4,-0.57
"[24L, 130L, 134L, 309L]",0.52,MLR,0.14,-0.03,-0.17,-0.26
"[16L, 58L, 73L, 130L, 199L]",0.67,MLR,0.11,-0.55,-0.1,0.39
"[57L, 97L, 110L, 181L, 322L]",0.56,MLR,0.03,-0.23,-0.05,-0.03
"[7L, 95L, 116L, 118L, 241L, 271L, 299L, 317L, 340L, 361L]",0.6,MLR,0.27,-0.16,-0.38,0.07
"[21L, 170L, 190L, 225L, 308L]",0.6,MLR,0.29,-0.39,0.0,0.16
"[2L, 13L, 43L, 262L, 277L, 309L, 360L]",0.58,MLR,0.43,-0.29,-0.06,0.1
"[88L, 183L, 195L, 242L, 256L, 281L, 334L]",0.56,MLR,0.21,-0.33,0.12,0.23
"[64L, 80L, 110L, 120L, 253L, 263L]",0.62,MLR,0.26,-0.2,-0.41,-1.01
"[1L, 208L, 211L, 285L, 328L, 371L]",2.17,MLR,0.3,0.05,-9.42,-8.48
"[11L, 81L, 84L, 113L, 151L, 219L, 230L, 368L]",0.61,MLR,0.16,-0.25,-0.29,-0.76
"[4L, 20L, 113L, 147L, 169L, 176L, 257L, 271L, 277L, 287L]",0.48,MLR,0.29,-0.14,0.28,-0.04
"[9L, 92L, 116L, 140L, 213L, 227L, 273L, 305L, 361L, 369L]",0.59,MLR,0.16,-0.34,-0.04,-0.07
"[0L, 78L, 119L, 142L, 152L, 263L, 326L, 358L, 377L]",0.56,MLR,0.3,-0.29,0.04,-0.04
"[11L, 27L, 156L, 190L, 334L, 369L]",0.98,MLR,0.22,-1.34,-0.51,-0.33
"[128L, 200L, 255L, 347L, 351L]",0.57,MLR,0.17,-0.06,-0.38,-0.49
"[87L, 99L, 258L, 265L, 312L, 352L, 356L, 372L]",0.64,MLR,0.18,-0.15,-0.62,-0.65
"[4L, 106L, 140L, 153L, 166L, 202L, 215L, 224L, 255L, 318L]",0.52,MLR,0.35,-0.15,0.05,0.22
"[102L, 117L, 195L, 208L, 209L, 238L, 244L, 316L, 338L, 382L]",1.04,MLR,0.33,-0.76,-1.84,-1.1
"[124L, 174L, 199L, 217L, 299L]",0.6,MLR,0.13,-0.24,-0.23,-0.36
"[30L, 96L, 235L, 312L, 330L, 335L, 336L, 360L]",0.71,MLR,0.26,-0.06,-1.19,-0.56
"[132L, 187L, 273L, 348L]",0.56,MLR,0.08,-0.16,-0.18,-0.22
"[46L, 58L, 79L, 153L, 215L, 247L, 275L, 291L, 353L]",0.68,MLR,0.22,-0.19,-0.76,-1.2
"[1L, 65L, 126L, 143L, 224L, 270L]",0.49,MLR,0.18,-0.05,0.05,0.02
"[94L, 181L, 238L, 268L, 311L, 339L]",0.59,MLR,0.1,-0.36,0.03,-0.08
"[87L, 133L, 179L, 200L, 251L, 299L, 303L]",2.71,MLR,0.29,0.04,-12.42,-128.65
"[76L, 130L, 225L, 323L, 367L]",0.57,MLR,0.08,-0.16,-0.25,-0.17
"[36L, 309L, 365L, 366L, 375L]",0.56,MLR,0.08,-0.13,-0.19,-0.15
"[17L, 135L, 142L, 204L, 211L, 320L]",0.57,MLR,0.19,-0.05,-0.41,-0.15
"[24L, 242L, 317L]",0.49,MLR,0.1,-0.08,0.06,-0.01
"[0L, 49L, 104L, 248L, 353L]",0.62,MLR,0.17,-0.06,-0.64,-0.42
"[101L, 214L, 323L]",0.55,MLR,0.06,-0.09,-0.25,-0.33
"[42L, 67L, 121L, 148L, 231L, 279L, 285L, 286L]",5.76,MLR,0.18,-0.13,-29.05,-31.89
"[23L, 40L, 109L, 168L, 294L, 352L, 381L]",0.75,MLR,0.11,-0.24,-1.1,-1.45
"[79L, 80L, 148L, 234L, 278L, 341L]",0.54,MLR,0.25,-0.02,-0.32,-1.1
"[38L, 48L, 158L, 161L, 252L, 314L, 342L, 382L]",0.58,MLR,0.12,-0.16,-0.25,0.01
"[60L, 185L, 231L, 299L, 381L]",0.62,MLR,0.18,-0.05,-0.68,-0.84
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L, 352L]",0.27,MLR,0.67,0.44,0.47,0.46
"[52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.26,MLR,0.66,0.5,0.41,0.66
"[42L, 296L, 312L]",0.53,MLR,0.05,-0.11,-0.07,-0.2
"[85L, 140L, 186L, 261L]",0.5,MLR,0.1,-0.07,-0.01,-0.11
"[13L, 150L, 178L, 199L, 236L, 301L, 313L]",0.57,MLR,0.23,-0.33,0.05,0.13
"[99L, 161L, 335L]",0.57,MLR,0.03,-0.09,-0.35,-0.33
"[2L, 9L, 159L, 205L, 357L, 380L]",0.54,MLR,0.07,-0.23,0.05,0.22
"[73L, 162L, 164L, 173L, 239L, 325L, 327L, 352L]",0.49,MLR,0.34,-0.07,0.1,-0.04
"[67L, 84L, 168L, 377L]",0.52,MLR,0.15,-0.03,-0.15,-0.06
"[189L, 238L, 284L]",0.53,MLR,0.01,-0.18,0.04,0.04
"[76L, 88L, 359L]",0.6,MLR,0.04,-0.33,-0.09,-0.08
"[2L, 69L, 106L, 141L, 143L, 164L, 185L, 320L, 336L, 354L]",0.52,MLR,0.5,0.05,-0.28,-0.07
"[49L, 152L, 199L, 282L, 284L, 318L, 336L, 349L]",0.5,MLR,0.33,-0.08,0.06,-0.08
"[91L, 96L, 122L, 194L, 263L, 264L, 311L, 318L, 336L]",0.49,MLR,0.34,-0.09,0.1,0.23
"[59L, 97L, 98L, 152L, 180L, 222L, 250L, 303L, 360L]",0.66,MLR,0.4,0.11,-1.19,-1.09
"[106L, 129L, 163L, 223L, 241L, 264L, 293L, 297L, 341L]",0.53,MLR,0.37,-0.01,-0.24,0.15
"[54L, 70L, 152L, 255L]",0.46,MLR,0.22,0.1,-0.03,-0.24
"[114L, 162L, 259L, 281L]",0.65,MLR,0.1,-0.15,-0.67,-0.15
"[51L, 137L, 232L]",0.6,MLR,0.16,0.02,-0.68,-0.52
"[192L, 198L, 241L, 247L, 287L, 306L, 311L, 320L]",0.66,MLR,0.24,-0.36,-0.4,-0.54
"[51L, 117L, 202L, 270L, 285L, 291L, 337L, 343L, 348L, 351L]",5.16,MLR,0.32,-0.18,-25.66,-27.73
"[89L, 103L, 157L, 172L, 209L, 210L, 269L, 280L, 292L, 300L, 303L, 342L, 354L]",0.62,MLR,0.5,-0.01,-0.74,-0.48
"[139L, 280L, 378L]",0.49,MLR,0.05,-0.06,0.08,-0.08
"[31L, 69L, 135L, 318L, 321L, 372L, 377L]",0.63,MLR,0.31,0.06,-0.93,-0.46
"[29L, 83L, 92L, 164L, 168L, 184L, 370L]",0.53,MLR,0.43,0.06,-0.38,-0.1
"[183L, 260L, 309L]",0.47,MLR,0.24,-0.01,0.09,0.04
"[67L, 134L, 269L]",0.44,MLR,0.16,0.03,0.19,0.19
"[52L, 156L, 171L, 376L, 384L]",0.4,MLR,0.28,0.16,0.17,0.45
"[36L, 105L, 181L, 356L]",0.54,MLR,0.09,-0.08,-0.2,-0.25
"[23L, 24L, 34L, 349L, 382L]",0.62,MLR,0.15,-0.2,-0.42,-1.54
"[17L, 93L, 136L, 194L, 209L, 243L, 281L, 284L]",0.8,MLR,0.27,-0.05,-1.68,-0.82
"[81L, 110L, 246L, 283L, 304L, 324L]",0.61,MLR,0.09,-0.23,-0.31,0.04
"[74L, 225L, 270L, 276L, 361L]",0.49,MLR,0.23,0.02,-0.08,-0.38
"[11L, 80L, 89L, 124L, 129L, 146L, 149L, 157L, 179L, 222L, 294L, 374L]",0.61,MLR,0.23,-0.48,0.1,0.16
"[54L, 104L, 142L, 145L, 149L, 313L]",0.6,MLR,0.09,-0.2,-0.34,-0.26
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.27,MLR,0.66,0.45,0.42,0.57
"[249L, 353L, 359L, 377L]",0.73,MLR,0.17,-0.05,-1.29,-1.14
"[86L, 175L, 199L, 251L, 252L, 254L, 257L, 377L]",1.69,MLR,0.24,-1.39,-4.37,-49.78
"[81L, 108L, 257L, 316L, 328L]",0.48,MLR,0.11,-0.14,0.25,-0.31
"[129L, 136L, 174L, 277L, 288L, 316L, 321L, 323L]",0.57,MLR,0.27,-0.07,-0.37,-0.3
"[39L, 62L, 63L, 95L, 144L, 169L, 197L, 205L, 312L, 334L, 375L]",0.76,MLR,0.32,-0.11,-1.36,-0.75
"[27L, 41L, 50L, 91L, 116L, 126L, 161L, 213L, 260L, 355L]",0.54,MLR,0.45,-0.08,-0.15,0.5
"[97L, 111L, 154L, 205L, 235L, 252L]",0.53,MLR,0.16,-0.16,0.03,0.01
"[196L, 231L, 232L, 284L, 294L]",0.84,MLR,0.04,-0.19,-1.66,-1.39
"[46L, 72L, 122L, 188L, 234L, 243L, 314L]",0.58,MLR,0.11,-0.18,-0.24,-0.27
"[96L, 167L, 183L]",0.43,MLR,0.18,-0.01,0.32,0.46
"[0L, 10L, 73L, 92L, 102L, 160L, 238L]",0.7,MLR,0.1,-0.7,-0.04,-0.05
"[20L, 40L, 153L, 334L, 349L]",0.64,MLR,0.09,-0.22,-0.51,-0.77
"[133L, 170L, 245L, 380L]",0.45,MLR,0.28,0.06,0.08,0.02
"[9L, 36L, 237L, 264L, 305L]",0.58,MLR,0.26,-0.17,-0.26,-0.22
"[195L, 212L, 217L, 257L, 349L, 360L, 368L, 378L]",0.43,MLR,0.31,-0.03,0.33,0.24
"[43L, 56L, 74L, 90L, 227L, 251L, 344L]",6.31,MLR,0.18,-0.16,-32.07,-397.22
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L, 352L]",0.27,MLR,0.67,0.44,0.47,0.46
"[91L, 278L, 358L]",0.55,MLR,0.12,-0.04,-0.32,-0.65
"[232L, 238L, 293L, 383L]",0.52,MLR,0.04,-0.14,0.05,0.14
"[52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.26,MLR,0.66,0.5,0.41,0.66
"[2L, 280L, 328L]",0.54,MLR,0.02,-0.14,-0.08,-0.04
"[40L, 70L, 71L, 135L, 252L]",0.64,MLR,0.11,-0.12,-0.66,-0.84
"[30L, 144L, 146L, 211L, 352L]",0.55,MLR,0.07,-0.21,-0.05,-0.38
"[15L, 26L, 64L, 121L, 153L, 210L, 294L, 368L]",0.88,MLR,0.23,-0.6,-1.23,-1.83
"[4L, 60L, 90L, 154L, 217L, 297L, 310L]",0.54,MLR,0.16,-0.32,0.22,0.24
"[37L, 97L, 242L, 254L, 321L, 343L, 364L]",0.55,MLR,0.17,-0.26,0.06,-0.31
"[15L, 20L, 56L, 185L, 197L, 204L, 268L, 316L, 369L]",1.19,MLR,0.25,-1.9,-0.77,-0.61
"[47L, 91L, 120L, 183L, 189L, 272L, 280L, 336L]",0.88,MLR,0.26,-0.98,-0.56,-0.63
"[47L, 154L, 308L]",0.52,MLR,0.09,-0.04,-0.14,-0.06
"[12L, 80L, 272L, 284L]",0.49,MLR,0.06,-0.17,0.26,-0.49
"[48L, 135L, 234L, 372L]",0.53,MLR,0.17,-0.03,-0.19,0.1
"[43L, 145L, 325L]",0.54,MLR,0.06,-0.22,0.03,0.06
"[23L, 37L, 88L, 140L, 151L, 357L, 362L]",0.48,MLR,0.17,-0.1,0.16,-0.04
"[118L, 119L, 159L, 257L, 260L]",0.5,MLR,0.32,0.01,-0.11,-0.28
"[0L, 7L, 57L, 82L, 148L, 185L, 193L, 205L, 299L]",1.1,MLR,0.26,-1.25,-1.32,-1.06
"[49L, 78L, 278L]",0.72,MLR,0.15,-0.17,-1.05,-1.28
"[55L, 196L, 248L]",0.48,MLR,0.14,0.01,-0.01,0.28
"[84L, 88L, 113L, 140L, 181L, 182L, 243L, 324L]",0.7,MLR,0.2,-0.6,-0.2,-0.13
"[31L, 118L, 158L, 328L, 351L]",0.76,MLR,0.22,0.02,-1.59,-1.28
"[151L, 252L, 350L, 356L]",0.58,MLR,0.14,-0.09,-0.39,-0.41
"[259L, 345L, 350L]",0.54,MLR,0.05,-0.13,-0.08,-0.26
"[54L, 132L, 179L, 204L, 214L, 235L, 261L, 297L, 368L, 376L]",0.73,MLR,0.14,-0.68,-0.24,0.06
"[34L, 80L, 114L, 154L, 254L, 310L]",0.52,MLR,0.17,-0.2,0.11,-0.99
"[30L, 146L, 207L, 257L, 280L, 290L, 296L, 332L, 363L]",0.59,MLR,0.27,-0.03,-0.54,-1.24
"[95L, 143L, 149L, 199L, 279L, 324L, 356L]",0.72,MLR,0.08,-0.6,-0.29,-0.45
"[75L, 141L, 169L, 375L, 379L]",0.43,MLR,0.28,0.12,0.1,0.16
"[70L, 178L, 200L, 370L]",0.52,MLR,0.07,-0.12,-0.03,-0.11
"[107L, 331L, 382L]",0.59,MLR,0.09,-0.05,-0.52,-0.54
"[37L, 87L, 93L, 254L, 268L, 278L, 339L, 350L]",0.58,MLR,0.19,-0.33,0.0,-0.29
"[71L, 137L, 222L, 290L, 305L, 311L, 357L, 363L, 368L, 371L]",0.72,MLR,0.28,-0.07,-1.22,-0.55
"[45L, 71L, 75L, 195L, 261L]",0.59,MLR,0.14,-0.07,-0.48,-0.28
"[197L, 249L, 329L]",0.53,MLR,0.08,-0.1,-0.1,-0.15
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.27,MLR,0.66,0.45,0.42,0.57
"[9L, 81L, 82L, 203L, 244L, 251L, 284L]",10.52,MLR,0.2,-0.3,-55.18,-699.26
"[4L, 15L, 140L, 201L, 264L, 301L]",0.55,MLR,0.43,-0.01,-0.35,0.25
"[229L, 262L, 316L, 359L]",0.47,MLR,0.26,0.04,-0.01,-0.09
"[233L, 238L, 251L, 292L, 355L, 368L]",1.81,MLR,0.14,-0.11,-7.19,-70.21
"[13L, 109L, 184L, 222L, 245L, 290L, 378L, 384L]",0.62,MLR,0.22,-0.21,-0.45,0.22
"[140L, 144L, 164L, 195L, 289L, 298L, 368L, 382L]",0.63,MLR,0.36,-0.11,-0.65,-0.48
"[62L, 142L, 236L, 261L, 353L]",0.72,MLR,0.08,-0.13,-1.09,-0.77
"[92L, 190L, 201L, 222L, 253L, 283L, 318L, 339L, 360L]",1.81,MLR,0.3,-3.08,-2.21,-4.23
"[61L, 73L, 152L, 240L, 269L, 286L, 341L]",0.44,MLR,0.3,0.06,0.13,0.13
"[32L, 58L, 130L, 210L, 269L, 291L, 295L, 372L]",0.49,MLR,0.26,-0.14,0.18,-0.74
"[76L, 212L, 270L, 290L]",0.56,MLR,0.18,-0.09,-0.3,0.08
"[137L, 138L, 143L, 183L, 197L, 210L, 243L, 290L, 365L]",0.71,MLR,0.32,-0.18,-0.98,-0.13
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L, 352L]",0.27,MLR,0.67,0.44,0.47,0.46
"[42L, 72L, 143L, 238L, 289L, 292L, 314L]",0.83,MLR,0.14,-0.7,-0.76,-0.82
"[156L, 193L, 312L, 370L]",0.47,MLR,0.23,0.06,-0.01,0.25
"[119L, 138L, 161L, 199L, 308L, 375L]",0.58,MLR,0.2,-0.07,-0.42,-0.37
"[7L, 68L, 350L]",0.59,MLR,0.15,0.02,-0.6,-0.61
"[52L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.26,MLR,0.66,0.5,0.41,0.66
"[167L, 203L, 290L, 307L]",0.48,MLR,0.12,-0.04,0.09,0.29
"[30L, 38L, 40L, 138L, 167L, 300L]",0.47,MLR,0.37,0.2,-0.24,-0.09
"[11L, 94L, 161L, 175L, 192L, 225L, 379L]",0.64,MLR,0.21,-0.27,-0.44,-0.2
"[0L, 46L, 156L, 295L, 326L]",0.58,MLR,0.21,-0.07,-0.43,-0.24
"[18L, 180L, 197L, 205L, 258L, 356L]",0.54,MLR,0.29,0.1,-0.47,-0.24
"[285L, 334L, 336L, 370L, 383L]",3.78,MLR,0.14,-0.08,-18.15,-21.45
"[9L, 39L, 76L, 149L, 360L]",0.59,MLR,0.03,-0.26,-0.17,-0.11
"[106L, 259L, 375L]",0.52,MLR,0.04,-0.13,0.01,-0.26
"[48L, 130L, 212L, 232L, 237L, 263L, 285L]",2.24,MLR,0.12,-0.26,-9.33,-9.57
"[103L, 142L, 144L, 292L, 326L, 372L]",0.52,MLR,0.12,-0.18,0.11,-0.06
"[0L, 15L, 21L, 67L, 73L, 78L, 81L, 166L, 232L, 317L]",0.89,MLR,0.31,-1.24,-0.17,-0.22
"[43L, 68L, 110L, 111L, 118L, 156L, 207L, 219L, 349L, 373L, 375L]",0.57,MLR,0.36,-0.13,-0.29,-0.68
"[16L, 141L, 166L, 192L, 219L]",0.55,MLR,0.22,0.06,-0.46,-0.16
"[38L, 196L, 221L, 260L, 326L]",0.42,MLR,0.29,-0.05,0.43,0.39
"[54L, 86L, 189L, 284L, 329L, 361L]",1.07,MLR,-0.05,-0.94,-1.66,-1.39
"[98L, 200L, 247L, 310L, 383L]",0.63,MLR,0.09,-0.38,-0.18,-0.01
"[1L, 94L, 338L]",0.58,MLR,0.16,0.01,-0.55,-0.56
"[8L, 92L, 140L, 145L, 169L, 233L, 288L, 305L, 317L, 333L, 373L, 378L]",0.69,MLR,0.14,-0.38,-0.51,-0.54
"[40L, 125L, 264L, 362L]",0.49,MLR,0.25,0.03,-0.1,-0.01
"[35L, 46L, 133L, 195L, 268L, 328L, 337L, 365L]",0.65,MLR,0.23,-0.18,-0.64,-0.62
"[38L, 158L, 186L, 287L, 305L, 383L]",0.61,MLR,0.0,-0.44,0.01,0.0
"[3L, 60L, 113L, 204L, 213L, 292L, 319L, 356L, 359L]",0.82,MLR,0.19,-0.45,-1.11,-0.71
"[54L, 116L, 194L, 209L, 262L]",0.46,MLR,0.35,0.11,-0.07,0.52
"[39L, 48L, 65L, 168L, 268L, 303L, 353L]",0.89,MLR,0.15,-0.49,-1.45,-1.18
"[111L, 148L, 164L, 291L]",0.72,MLR,0.34,0.13,-1.54,-6.7
"[3L, 52L, 54L, 120L, 135L, 141L, 187L, 193L, 198L, 201L, 286L]",0.27,MLR,0.66,0.45,0.42,0.57
"[14L, 42L, 251L]",2.81,MLR,0.11,-0.08,-12.76,-133.7
"[70L, 162L, 190L, 201L, 209L, 252L, 282L, 344L, 376L]",0.74,MLR,0.05,-1.01,0.28,0.08
"[45L, 82L, 144L, 300L]",0.57,MLR,0.05,-0.1,-0.29,-0.26
"[63L, 66L, 199L, 263L, 358L]",0.65,MLR,0.09,-0.48,-0.12,-0.06
